communityn,detailaddr,area_id,districtna,zone_numbe,buildyear,carparkcou,buildingar,plotratio,pmfee,developer,greeningra,totalhouse,totalbuild,standard_p,specialpri,residentia,longitude,latitude
西悦雅居,北京市房山区长泽南街西悦雅居,10,房山区,110111,2013,667,52616.07,1.95,0,单位自建,30,580,7,30293,回迁房,住宅,116.2023171,39.75198119
张家场小区,北京市房山区长阳路张家场小区,10,房山区,110111,2001, ,18000,2.81,0,单位自建,35,578,8,27573,经济适用房,住宅,116.1992013,39.75178686
西悦欣居,北京市房山区长阳路西悦欣居,10,房山区,110111,2013,304,160000,1.95,0,无, ,1248,8,27573,经济适用房,住宅,116.1989656,39.75400892
军留庄小区,北京市房山区京良路军留庄小区,10,房山区,110111,2011,648,46322.27,1.71,0,无,30,720,4,26938,军产房,住宅,116.1985297,39.76038693
张家场村,北京市房山区长阳路张家场村,10,房山区,110111,2003, ,72500,2.9, ,北京燕化今元房地产开发公司,30,838,8,12544,其他,住宅,116.1924796,39.74834395
永乐西区,北京市石景山区鲁谷南路39永乐西区,7,石景山区,110107,1984, ,734227.96,3.53,0.55,北京重厦房地产开发有限公司,30,4772,57,52106, ,住宅,116.2204265,39.90042191
云景西里南区,北京市通州区云景南大街云景西里南区,11,通州区,110112,1996, ,147629.29,1.31,0.5,北京民兴房地产开发有限公司,20,1878,40,41367, ,住宅,116.6548776,39.87791082
SOCO公社,北京市昌平区建材城东路1号SOCO公社,13,昌平区,110114,2011, ,67250,2.26,3.1,北京住总房地产开发有限责任公司,30,1172,4,45995,商住房,高档公寓,116.356238,40.06644553
蔡家洼小区,北京市密云区宁菜路蔡家洼小区,18,密云区,110118,2007, ,121671,2.2,1.2,无,30,1596,27,9746,小产权房,住宅,116.8870752,40.37228096
北郡嘉源,北京市昌平区景文东路2号北郡嘉源,13,昌平区,110114,2011,1206,95434.42,1.73,0,中国水电建设集团房地产有限公司,30,1340,14,35332, ,住宅,116.2713783,40.19622699
云景里小区,北京市通州区云景东路云景里小区,11,通州区,110112,1998, ,247149.78,3.8,0.5,北京市民望房地产开发有限责任公司,45,804,17,45155, ,住宅,116.657908,39.87777766
汇鸿家园一期,北京市朝阳区常营南路50号汇鸿家园一期,5,朝阳区,110105,2005,500,19527.54,2.2,1.68,国土资源和房屋管理局住宅合, ,322,2,56361, ,住宅,116.5785615,39.91827242
南宫雅苑三期,北京市丰台区南宫迎宾路33号南宫雅苑三期,6,丰台区,110106,2009,773,140850.52,2,2.8,北京南宫恒业房地产开发有限公司, ,880,23,39792, ,住宅,116.1483204,39.78921937
云湖生活小区,北京市密云区行宫街云湖生活小区,18,密云区,110118,1999, ,29164.11,2.1,0,无,10,144,3,22617, ,住宅,116.8574856,40.37752922
金隅观澜时代,北京市昌平区龙水路38号金隅观澜时代,13,昌平区,110114,2013,564,71828.68,1.97,2.38,北京金隅嘉业房地产开发有限公司,40,1066,10,44781, ,住宅,116.2538154,40.20776684
杏花东里,北京市房山区岗南路杏花东里,10,房山区,110111,1991, ,30461.43,1,0.6,无,28,540,13,21604, ,住宅,115.9559617,39.71976283
三水潞城西区,北京市通州区玉带河东街三水潞城西区,11,通州区,110112, , ,247707.22,3.5,2.28,无, ,1616,9,50797, ,住宅,116.7259546,39.90774491
清朗园,北京市昌平区龙水路清朗园,13,昌平区,110114,1999, ,90223.2,4.25,1.1,无,30,268,4,39635, ,住宅,116.2535742,40.20877274
四合新村,北京市昌平区南营路4号四合新村,13,昌平区,110114,2000, ,30000,0.9,3.2,桥梁厂开发有限公司,30,284,6,18718,小产权房,住宅,116.2731933,40.21233875
潞城水务一所,北京市通州区通胡路潞城水务一所,11,通州区,110112, , ,31061.82,2,0|0,暂无, ,156,3,49545, ,住宅,116.718767,39.91635481
汇鸿家园三期,北京市朝阳区常营南路50号汇鸿家园三期,5,朝阳区,110105,2005,558,37077.03,2.2,1.68,国土资源和房屋管理局住宅合, ,457,5,56270, ,住宅,116.5834176,39.918633
阅西山家园,北京市海淀区地锦路10号阅西山家园,8,海淀区,110108, , , , ,0,单位自建, ,1996,9,42834,公共租赁住房,住宅,116.1598347,40.05553543
朝凤山庄玫瑰园,北京市昌平区水库路19号朝凤山庄玫瑰园,13,昌平区,110114,2003,537,140000,0.33,3.8,北京宏业房地产开发有限公司, ,264,89,36158,其他,别墅,116.2609054,40.24208762
杰辉苑,北京市房山区迎风南路6号杰辉苑,10,房山区,110111,2002,1080,167427.31,1.8,1.2,无,40,1200,18,22286, ,住宅,115.9584383,39.71950845
堡辛新村,北京市通州区通南路堡辛新村,11,通州区,110112, , , , ,0|0,暂无, ,240,4,20213,小产权房,住宅,116.728379,39.90742305
环保嘉苑一期,北京市海淀区秋枫路13号环保嘉苑一期,8,海淀区,110108,2015, ,32500,4.87,0,中国铁建房地产集团有限公司,30,273,2,28942,自住型商品房,住宅,116.1645858,40.05706871
环保嘉苑三期,北京市海淀区秋枫路17号环保嘉苑三期,8,海淀区,110108,2015, ,32500,4.87,0,中国铁建房地产集团有限公司, ,180,2,54361,自住型商品房,住宅,116.1647111,40.05400401
长滩壹号,北京市昌平区景文东路1号长滩壹号,13,昌平区,110114,2013,684,95084.54,1.44,3,北京融创基业地产有限公司,35,827,21,51797,其他,住宅,116.2687971,40.19624645
迎风六里一区,北京市房山区迎风六巷迎风六里一区,10,房山区,110111,1986, ,109714.07,1.5,0.5,北京燕山石油化工有限公司,20,1074,22,16639, ,住宅,115.9568748,39.7229165
迎风南路小区,北京市房山区迎风南路小区,10,房山区,110111, , ,41943.8,2,0|0,暂无, ,48,2,15331, ,住宅,115.9588014,39.72371271
金隅翡丽华庭,北京市海淀区建材城中路金隅翡丽华庭,8,海淀区,110108,2014,287,45161.28,1.14,4.48,北京金隅程远房产开发有限公司,30,326,15,84755, ,住宅,116.3604584,40.06351391
行宫小区北区,北京市密云区行宫街行宫小区北区,18,密云区,110118,1995, ,63882.69,1.1,0,无,30,808,18,27250, ,住宅,116.8582569,40.37991578
迎风四里,北京市房山区迎风街迎风四里,10,房山区,110111,1994, ,180181.49,1.5,0.5,北京燕化今元房地产开发公司,20,2015,42,13453, ,住宅,115.9490614,39.72362389
迎风六里二区,北京市房山区迎风南路迎风六里二区,10,房山区,110111,2006,410,66569.24,1.5,0.5,北京燕山石油化工有限公司, ,492,11,15254, ,住宅,115.9601054,39.72231846
尚东阁,北京市朝阳区朝阳路尚东阁,5,朝阳区,110105,2009,417,93388.56,6.63,1.98,北京城建兴华地产有限公司,30,421,2,48083, ,住宅,116.5777717,39.91350935
吉祥家园,北京市密云区檀西路吉祥家园,18,密云区,110118,2009,306,25173.78,2,1.9,北京市密云都城置业有限公司,30,316,3,28327, ,住宅,116.8590236,40.38055589
北京城建·上河湾南区,北京市密云区白云街北京城建·上河湾南区,18,密云区,110118,2015,1958,118107.37,2,2.68,北京城建兴云房地产有限公司, ,1152,15,29646, ,住宅,116.8395279,40.39637419
迎风五里,北京市房山区迎风街迎风五里,10,房山区,110111,1980, ,211115.15,2.5,0.5,北京燕山石油化工有限公司,15,1407,24,13686, ,住宅,115.9513737,39.72190558
晴翠园,北京市朝阳区金盏北路8号晴翠园,5,朝阳区,110105,2008,192,56500,0.21,11.5,北京丰联房地产开发经营有限公司,80,188,95,79224,其他,别墅,116.5822594,40.01492753
上庄家园东区,北京市海淀区上庄家园西路上庄家园东区,8,海淀区,110108,1998, ,186161.05,1.51,2.85,单位自建,30,1779,31,48470, ,住宅,116.2151651,40.09689758
宝盛里,北京市海淀区宝胜路宝盛里,8,海淀区,110108,1996,420,453902.31,3,0.54,北京宝晟住房股份有限公司,30,3040,30,64416, ,住宅,116.3614672,40.03284467
昌盛园二区,北京市昌平区南环东路18号昌盛园二区,13,昌平区,110114,1994, ,137437.62,2,1.8,无,30,916,16,36740, ,住宅,116.250641,40.21065629
映翠居小区,北京市通州区云景南大街映翠居小区,11,通州区,110112,2003,205,18649.94,1.52,0.6,北京兴华房地产开发有限公司,25,228,4,42950, ,住宅,116.6527031,39.87864588
云景里南大门,北京市通州区云景南大街云景里南大门,11,通州区,110112,1999,510,261871.85,3.8,0.5,北京市民望房地产开发有限责任公司, ,1024,18,40194, ,住宅,116.6572648,39.87593358
依翠园,北京市石景山区鲁谷大街依翠园,7,石景山区,110107,1992,800,96872.01,1,0.55,北京市石景山区城市建设开发公司,35,2317,20,48593, ,住宅,116.2111944,39.89972439
环保嘉苑二期,北京市海淀区秋枫路15号环保嘉苑二期,8,海淀区,110108,2015, ,32503,4.87,0,中国铁建房地产集团有限公司, ,270,5,54361,自住型商品房,住宅,116.1647617,40.05529095
阳光北里,北京市海淀区安宁庄东路阳光北里,8,海淀区,110108,1998,245,26648.93,1.22,1.2,北京康苑物业管理有限责任公司,30,680,5,64964, ,住宅,116.3304454,40.03647638
融泽嘉园12号院,北京市昌平区龙域中路12号融泽嘉园12号院,13,昌平区,110114,2016,669,46865.52,2,2.3,北京华融金晖置业有限公司, ,744,5,48997, ,住宅,116.3084336,40.05954
融泽嘉园东区,北京市昌平区龙域中路8号融泽嘉园东区,13,昌平区,110114,2016,388,28852.44,2,2.3,北京华融金晖置业有限公司, ,432,3,49014, ,住宅,116.3109423,40.06020192
毛纺厂北小区,北京市海淀区安宁庄东路30号毛纺厂北小区,8,海淀区,110108,2000,216,32882.48,2.8,0.6,单位自建,30,240,3,68527, ,住宅,116.3297851,40.03741867
上第MOMA,北京市海淀区安宁庄西路上第MOMA,8,海淀区,110108,2008,700,191238.03,2.2,3.5,北京当代房地产开发有限责任公司,42,912,19,69582, ,住宅,116.3116429,40.04434073
定海园三里,北京市通州区经海七路定海园三里,11,通州区,110112,2000,423,147161.03,2,1.5,北京定海开发有限公司,35,847,10,31003, ,住宅,116.5591384,39.79565685
宏塔社区,北京市房山区燕房路宏塔社区,10,房山区,110111,1983, ,285589.9,2.5,0,燕化公司,25,1320,18,24814, ,住宅,115.9696718,39.7139366
定海园一里,北京市通州区经海七路定海园一里,11,通州区,110112,2000,451,212765.72,2,1.5,北京定海开发有限公司,30,1104,14,30127, ,住宅,116.5568871,39.79806684
定海园二里,北京市通州区经海八路定海园二里,11,通州区,110112,2000,1554,186101.85,2,1.5,北京定海开发有限公司, ,1382,16,29470, ,住宅,116.5600793,39.79942523
建材城西路85号院,北京市昌平区建材城西路85号院,13,昌平区,110114,2001,1096,263004.62,2.2,1.5,无,25,1356,24,49578,军产房,住宅,116.3248426,40.06044575
冠雅苑,北京市昌平区定泗路冠雅苑,13,昌平区,110114,1998,756,42364.17,1,1,北京商建房地产开发公司,40,756,15,37744, ,住宅,116.4019518,40.11313269
西北旺镇大牛坊社区二区,北京市海淀区永丰路西北旺镇大牛坊社区二区,8,海淀区,110108,2013, , , ,0,无, ,1082,7,37460,回迁房,住宅,116.2290427,40.0852739
水岸家园北区,北京市海淀区太舟坞路水岸家园北区,8,海淀区,110108,2017, , , ,0,单位自建, ,1770,16,54361,经济适用房,住宅,116.1960629,40.04671888
亦城文园,北京市通州区科创十街亦城文园,11,通州区,110112,2015,777,115887.21,3.5,0,北京博大新元房地产开发有限公司, ,844,7,30294, ,住宅,116.5604551,39.79425434
亦城景园,北京市通州区科创十一街亦城景园,11,通州区,110112,2014, ,246693.72,3,0,北京博大新元房地产开发有限公司, ,528,7,31160, ,住宅,116.564662,39.79035163
洪顺家园B区,北京市房山区房山西大街洪顺家园B区,10,房山区,110111,2010,435,193119.85,3.5,0,无, ,484,3,10464,小产权房,住宅,115.9703088,39.70363048
迎风三里,北京市房山区迎风街迎风三里,10,房山区,110111,1981, ,42620.96,1.5,0,无,20,508,11,19045, ,住宅,115.9466435,39.7232932
南金路7号院,北京市昌平区昌金路16号南金路7号院,13,昌平区,110114,2012,352,49956.99,2,0.6,"北京兴昌达博房地产开发有限公司								", ,392,8,35904, ,住宅,116.2999105,40.20680748
北纬40度一期,北京市朝阳区来广营西路7号北纬40度一期,5,朝阳区,110105,2008,1160,134349.17,2.5,2.36,北京新天朝来房地产开发有限公司,30,971,15,80585, ,住宅,116.456937,40.02088083
森林大第,北京市昌平区建材城东路森林大第,13,昌平区,110114,2003,300,80005.29,1.2,1.16,北京天龙苑房地产开发有限公司,40,804,19,47891, ,住宅,116.3785886,40.05906633
市政宿舍楼,北京市昌平区商业街路市政宿舍楼,13,昌平区,110114,1998, ,25090.11,2,0.55,无,36,108,1,37970, ,住宅,116.2219254,40.21375958
西环路小区,北京市昌平区西环路小区,13,昌平区,110114,2000,234,23381.54,1.3,1.6,暂无,15,398,7,38447, ,住宅,116.2219701,40.21721314
东亚·尚品台湖,北京市通州区铺外路东亚·尚品台湖,11,通州区,110112,2016, ,43000,1.95,3,北京世纪泰丰国际会展中心有限公司,35,4290,13,24018, ,商业服务,116.6146564,39.83469298
昌盛园三区,北京市昌平区振兴路128号昌盛园三区,13,昌平区,110114,2005,952,226704.04,1.5,1,北京世涛基业房地产开发有限公司,28,2028,30,39688, ,住宅,116.2491852,40.20787304
迎风六里三区,北京市房山区迎风南路迎风六里三区,10,房山区,110111,1980, ,6438.02,1.5,0.5,北京燕山石油化工有限公司, ,144,2,22465, ,住宅,115.9607359,39.72094057
幸福新村,北京市房山区凤凰亭路幸福新村,10,房山区,110111,2000,972,88748.56,3.5,1.5,无, ,1080,5,15499, ,住宅,115.9455277,39.72452954
迎风西里小区,北京市房山区迎风街迎风西里小区,10,房山区,110111,2000,415,35973.31,3.5,1.2,无, ,484,3,14422, ,住宅,115.9467125,39.72127262
京贸国际公馆,北京市通州区怡乐中路299号京贸国际公馆,11,通州区,110112,2015,704,131346.38,2.2,3.68,北京天旭运河房地产开发有限责任公司,40,739,8,66038, ,住宅,116.6271097,39.88296012
燕平家园,北京市昌平区东环路28号燕平家园,13,昌平区,110114,2003,698,104838.47,2.17,1.15,"北京都市岳华房地产开发有限公司								",32,763,14,38997, ,住宅,116.2339359,40.22174358
锦园小区,北京市通州区铺西路锦园小区,11,通州区,110112,2000, , , ,0,北京光谷科技开发建设有限公司, ,1356,7,30390,回迁房,住宅,116.5744713,39.79663461
观山悦,北京市昌平区水库路观山悦,13,昌平区,110114,2003,299,214331.45,0.6,3.8,北京瑞坤置业有限责任公司,40,680,340,42204,其他,别墅,116.2528449,40.23820347
亦城科创家园,北京市通州区排干渠西路亦城科创家园,11,通州区,110112, , ,114891.45,3.5,0|0,暂无, ,1350,7,31222, ,住宅,116.5656042,39.79454875
金明园,北京市昌平区南环南路9号金明园,13,昌平区,110114,2012,306,74921.33,3,0.6,"河北盛世浩天房地产开发有限公司								",20,340,6,35767, ,住宅,116.2971026,40.20661243
北京风景65号院,北京市昌平区双营西路65号北京风景65号院,13,昌平区,110114,2014,313,45568.86,1.52,2.59,"北京新龙房地产开发有限公司								", ,348,7,42693, ,住宅,116.2832431,40.21504558
永顺南里2号院,北京市通州区永顺南街永顺南里2号院,11,通州区,110112,2001,1468,82336.11,2,0.5,无,30,960,15,30023,回迁房,住宅,116.6440596,39.91048248
永顺南街164号院,北京市通州区永顺南街164号院,11,通州区,110112,1978, ,17983.17,1.2,0,无,20,56,3,51631, ,住宅,116.6442342,39.91128009
润千秋佳苑,北京市海淀区永丰路润千秋佳苑,8,海淀区,110108,2005,615,79814.34,1.5,2.48,华岳原林投资（北京）有限公司,45,714,13,83545, ,住宅,116.2641302,40.03227496
立峰公寓,北京市昌平区北清路立峰公寓,13,昌平区,110114,2000, , , ,0|0,暂无, ,408,4,30848,其他,高档公寓,116.3748387,40.09696884
半导体宿舍,北京市海淀区林业大学北路26号半导体宿舍,8,海淀区,110108,1986, ,114547.42,3,1.5,北京城建四分公司,40,568,8,94830, ,住宅,116.3376423,40.00503081
北京风景67号院,北京市昌平区双营西路67号北京风景67号院,13,昌平区,110114,2014,419,70058.63,1.53,2.59,北京新龙房地产开发有限公司, ,466,10,42625, ,住宅,116.2833688,40.21279147
金隅自由筑,北京市通州区土桥中街金隅自由筑,11,通州区,110112,2013, ,207830,2.63,2.98,北京金隅嘉业房地产开发有限公司,30,990,1,21600,商住房,高档公寓,116.6957556,39.87577587
阿尔法C区,北京市通州区日新路阿尔法C区,11,通州区,110112,2008,324,76274.3,1.5,1.3,曼城置业（北京）有限公司,30,798,15,44982, ,住宅,116.6397581,39.86933455
三友公寓,北京市昌平区北清路三友公寓,13,昌平区,110114,2006, , , ,0|0,单位自建, ,432,4,27689,其他,高档公寓,116.3745038,40.10139892
丹青语堂,北京市昌平区黄平路50号丹青语堂,13,昌平区,110114,2005,32,5000,0.77,3.37,北京恒远基业房地产开发有限公司,35,49,17,19270,其他,别墅,116.3655881,40.09208537
定慧福里,北京市海淀区八里庄路62号定慧福里,8,海淀区,110108,2009,1000,227470.1,5.88,1.5,北京京华都房地产开发有限公司,32,1174,3,77940, ,住宅,116.2715728,39.92679018
盛通绿色家园,北京市通州区草尹路盛通绿色家园,11,通州区,110112,2002,69,22819.16,0.52,1.8,北京盛通绿色家园房地产开发有限公司,55,136,68,43450,其他,别墅,116.6747329,39.99291503
